Generation	FeatureName	Importance
8	POMT2_chr14:77298688-77298771	0.001
8	INF2_chr14:104715283-104715340	0.003
8	VPS39_chr15:42192065-42192098	0.003
8	CYFIP1_chr15:22872824-22872972	0.001
8	MYO9A_chr15:71951776-71951896	0.001
8	MYO9A_chr15:71892964-71893177	0.001
8	PRC1_chr15:90969078-90969120	0.001
8	ZWILCH_chr15:66508840-66508892	0.001
8	DTWD1_chr15:49631000-49631058	0.001
8	TMED3_chr15:79314540-79314655	0.000
8	PDE8A_chr15:85091043-85091181	0.000
8	SPG11_chr15:44598630-44598836	0.001
8	BNIP2_chr15:59668102-59668138	0.024
8	SEC11A_chr15:84714730-84714866	0.001
8	EMC8_chr16:85780378-85780473	0.001
8	ENSG00000283332_chr16:67544955-67545117	0.002
8	TSC2_chr16:2077597-2077726	0.011
8	UBN1_chr16:4877384-4877474	0.000
8	NFATC3_chr16:68121986-68123121	0.000
8	SLC50A1_chr1:155136827-155136951	0.001
8	FAM65A_chr16:67544955-67545117	0.002
8	ARHGAP17_chr16:24939363-24939597	0.004
8	MACF1_chr1:39480919-39481030	0.002
8	PFAS_chr17:8265287-8265468	0.005
8	ARL16_chr17:81683012-81683126	0.001
8	NF1_chr17:31252937-31253000	0.001
8	PCYT2_chr17:81907203-81907257	0.003
8	TRIM37_chr17:59001597-59001714	0.001
8	MPDU1_chr17:7586691-7586777	0.001
8	NRDC_chr1:51819799-51819873	0.000
8	PLOD1_chr1:11957841-11957943	0.001
8	FOXK2_chr17:82595781-82596191	0.001
8	TUFT1_chr1:151562090-151562165	0.001
8	CCDC57_chr17:82179026-82179189	0.000
8	MFSD2A_chr1:39966600-39966691	0.004
8	MFSD2A_chr1:39966810-39966932	0.004
8	MFSD2A_chr1:39967085-39967169	0.005
8	MXRA7_chr17:76683846-76683927	0.002
8	SPAG9_chr17:50975862-50975901	0.020
8	ACSF2_chr17:50461241-50461355	0.005
8	G6PC3_chr17:44074968-44075087	0.002
8	TXNL4A_chr18:79976717-79976787	0.001
8	INO80C_chr18:35480452-35480563	0.000
8	INO80C_chr18:35479299-35479411	0.000
8	TYMS_chr18:669071-669173	0.001
8	EVI5L_chr19:7857091-7857124	0.008
8	LBR_chr1:225410290-225410416	0.002
8	TEAD2_chr19:49357251-49357314	0.000
8	MKNK2_chr19:2046185-2046283	0.000
8	ADGRL1_chr19:14164620-14164705	0.000
8	DNM2_chr19:10796060-10796199	0.018
8	DNM2_chr19:10808568-10808580	0.025
8	BORCS8-MEF2B_chr19:19180685-19180761	0.000
8	MYO9B_chr19:17180926-17181040	0.007
8	EPN1_chr19:55677549-55677734	0.001
8	ENSG00000268362_chr19:24048936-24049014	0.001
8	GPI_chr19:34399206-34399335	0.001
8	LSR_chr19:35262545-35262692	0.001
8	CARM1_chr19:10921374-10921443	0.005
8	TRIP10_chr19:6746028-6746196	0.002
8	POP4_chr19:29608656-29608709	0.000
8	SPINT2_chr19:38283626-38283797	0.001
8	GYS1_chr19:48982719-48982837	0.001
8	RALY_chr20:34077027-34077245	0.001
8	LSM14B_chr20:62130218-62130296	0.002
8	DNMT3B_chr20:32805337-32805407	0.002
8	DNMT3B_chr20:32806208-32806327	0.001
8	CDS2_chr20:5185757-5185826	0.002
8	TCEA2_chr20:64068046-64068134	0.001
8	CDC45_chr22:19507765-19507864	0.002
8	ADARB1_chr21:45118563-45118619	0.000
8	AP1B1_chr22:29329711-29329720	0.025
8	USP18_chr22:18173149-18173281	0.001
8	LAS1L_chrX:65533609-65533735	0.002
8	ZFX_chrX:24151690-24151800	0.001
8	ARMCX5-GPRASP2_chrX:102601463-102601509	0.000
8	CD99L2_chrX:150828305-150829604	0.000
8	ACOT9_chrX:23734340-23734367	0.001
8	ATRX_chrX:77717130-77717243	0.000
8	CASK_chrX:41555599-41555635	0.001
8	ATP11C_chrX:139731650-139731755	0.003
8	ATG9A_chr2:219213007-219213065	0.001
8	ABCB6_chr2:219213007-219213065	0.000
8	INPP4A_chr2:98548954-98548969	0.007
8	MYO1B_chr2:191400748-191400835	0.004
8	MYO1B_chr2:191402631-191402718	0.015
8	ITGA6_chr2:172501771-172501901	0.002
8	IFT172_chr2:27445744-27445843	0.002
8	MLPH_chr2:237534563-237534647	0.002
8	SEPT10_chr2:109564365-109564534	0.002
8	DGKD_chr2:233468422-233468553	0.001
8	DTYMK_chr2:241680228-241680319	0.001
8	NPAS2_chr2:100937752-100937842	0.000
8	CCDC88A_chr2:55303068-55303152	0.002
8	KANSL3_chr2:96615491-96615544	0.002
8	RTKN_chr2:74439550-74439977	0.002
8	MBNL1_chr3:152446703-152446757	0.027
8	MBNL1_chr3:152455541-152455577	0.001
8	MAGI1_chr3:65448021-65448057	0.003
8	NBEAL2_chr3:46992474-46992555	0.004
8	TPRA1_chr3:127575184-127575265	0.002
8	FLNB_chr3:58141857-58141896	0.002
8	PLOD2_chr3:146077861-146077924	0.040
8	TBC1D23_chr3:100311832-100311877	0.005
8	CRBN_chr3:3152455-3152587	0.003
8	SLC12A8_chr3:125088309-125088370	0.000
8	CTDSPL_chr3:37957110-37957143	0.001
8	ENAH_chr1:225504990-225505053	0.005
8	RUBCN_chr3:197691073-197691148	0.003
8	GOLGB1_chr3:121719645-121719753	0.001
8	CLCN3_chr4:169717791-169717867	0.001
8	USO1_chr4:75795335-75795356	0.006
8	CCDC50_chr3:191375061-191375589	0.006
8	CGN_chr1:151535599-151535683	0.000
8	FAM13A_chr4:88737471-88737555	0.001
8	RAPGEF2_chr4:159351058-159351181	0.001
8	LIMCH1_chr4:41638931-41638967	0.001
8	LIMCH1_chr4:41670717-41670792	0.002
8	ADD1_chr4:2909338-2909431	0.002
8	SEC31A_chr4:82842184-82842481	0.015
8	GALNT7_chr4:173297794-173297977	0.007
8	GALNT7_chr4:173298114-173298297	0.003
8	WDFY3_chr4:84726860-84726911	0.001
8	FAT1_chr4:186590367-186590403	0.016
8	SMYD2_chr1:214305186-214305250	0.001
8	BRD9_chr5:868606-869119	0.001
8	SH3TC2_chr5:149012583-149012734	0.000
8	ANXA6_chr5:151110626-151110644	0.036
8	SLC22A5_chr5:132390775-132390904	0.000
8	BRD8_chr5:138164086-138164133	0.001
8	CAST_chr5:96726793-96726859	0.044
8	ENSG00000272869_chr5:112864620-112864732	0.000
8	RAPGEF6_chr5:131450022-131450046	0.003
8	MRPL2_chr6:43056080-43056196	0.001
8	MRPL2_chr6:43055896-43056007	0.000
8	EPB41_chr1:29097806-29097935	0.001
8	RNF146_chr6:127282286-127282395	0.004
8	CLSTN1_chr1:9737497-9737554	0.003
8	PRR3_chr6:30561327-30561508	0.001
8	KIF13A_chr6:17771113-17771218	0.006
8	CAP2_chr6:17507640-17507650	0.002
8	PPOX_chr1:161168431-161168576	0.001
8	PPOX_chr1:161168992-161169183	0.000
8	ARHGEF11_chr1:156938417-156938513	0.032
8	HERPUD2_chr7:35673200-35673278	0.002
8	HERPUD2_chr7:35670214-35670328	0.001
8	PDGFA_chr7:500430-500499	0.002
8	OSBPL3_chr7:24863199-24863292	0.006
8	CSF1_chr1:109923165-109923711	0.012
8	IFT22_chr7:101318955-101319032	0.001
8	SUN1_chr7:848417-848615	0.001
8	AKAP9_chr7:92042045-92042186	0.001
8	RNF216P1_chr7:4986566-4986631	0.000
8	COG5_chr7:107283570-107283732	0.000
8	COG5_chr7:107281299-107281399	0.000
8	RBPMS_chr8:30561943-30562149	0.001
8	TACC1_chr8:38823989-38824025	0.001
8	LRRC14_chr8:144518748-144518815	0.001
8	INTS9_chr8:28846746-28846809	0.000
8	TNFRSF10A_chr8:23200504-23200600	0.000
8	SCRIB_chr8:143807551-143807614	0.009
8	DNM1_chr9:128247923-128247935	0.010
8	TBC1D13_chr9:128790734-128790775	0.014
8	CARD19_chr9:93111878-93111938	0.002
8	MRPS15_chr1:36460691-36460776	0.002
8	COL5A1_chr9:134814796-134814904	0.000
8	FNBP1_chr9:129915965-129915980	0.029
8	PLAA_chr9:26917096-26917165	0.003
8	TCF7L2_chr10:113159919-113159992	0.002
8	TCF7L2_chr10:113160618-113160691	0.002
8	MYOF_chr10:93392916-93392955	0.014
8	FGFR2_chr10:121518681-121518829	0.005
8	NCOA4_chr10:46009410-46009551	0.000
8	SLK_chr10:104010815-104010908	0.023
8	OPTN_chr10:13108137-13108289	0.000
8	OPTN_chr10:13108961-13109015	0.000
8	KIAA1217_chr10:24542692-24542770	0.008
8	ZDHHC16_chr10:97453798-97453846	0.001
8	ARNT_chr1:150842423-150842468	0.001
8	RAB18_chr10:27531528-27531615	0.000
8	ATP5C1_chr10:7806973-7807010	0.008
8	SLC37A2_chr11:125086203-125086260	0.001
8	PICALM_chr11:85978069-85978093	0.003
8	PICALM_chr11:85976622-85976682	0.001
8	PPFIA1_chr11:70382087-70382158	0.001
8	NAV2_chr11:20051288-20051333	0.001
8	ARHGAP1_chr11:46682050-46682182	0.000
8	CTNND1_chr11:57789036-57789155	0.101
8	CTNND1_chr11:57791493-57791673	0.093
8	YAP1_chr11:102209516-102209564	0.002
8	MARK2_chr11:63890221-63890295	0.001
8	APLP2_chr11:130123611-130123779	0.003
8	SLC37A4_chr11:119028734-119028834	0.001
8	S100A4_chr1:153545469-153545518	0.003
9	CD44_chr11:35196745-35196874	0.000
9	CD44_chr11:35198120-35198246	0.005
9	CD44_chr11:35201670-35201787	0.001
9	CD44_chr11:35204511-35204640	0.006
9	CD44_chr11:35206111-35206243	0.004
9	CD44_chr11:35209964-35210054	0.015
9	ARL14EP_chr11:30330885-30331374	0.001
9	PRRG4_chr11:32840106-32840239	0.000
9	C11orf52_chr11:111925652-111925714	0.000
9	SAC3D1_chr11:65043024-65043164	0.001
9	CLIP1_chr12:122351110-122351143	0.001
9	CLIP1_chr12:122347374-122347479	0.002
9	GNS_chr12:64756666-64756762	0.000
9	ERBB3_chr12:56098499-56098575	0.000
9	HNRNPA1_chr12:54282799-54282874	0.000
9	RALGPS2_chr1:178892229-178892307	0.005
9	YBX3_chr12:10709907-10710114	0.002
9	FBRSL1_chr12:132527952-132527988	0.001
9	KRT7_chr12:52245411-52245632	0.000
9	CAB39L_chr13:49401132-49401270	0.001
9	TMEM120B_chr12:121743628-121743747	0.000
9	NHLRC3_chr13:39042104-39042305	0.001
9	POMT2_chr14:77302834-77302943	0.001
9	POMT2_chr14:77298688-77298771	0.001
9	INF2_chr14:104715283-104715340	0.004
9	VPS39_chr15:42192065-42192098	0.004
9	CYFIP1_chr15:22872824-22872972	0.001
9	MYO9A_chr15:71951776-71951896	0.001
9	MYO9A_chr15:71892964-71893177	0.001
9	PRC1_chr15:90969078-90969120	0.001
9	ZWILCH_chr15:66508840-66508892	0.001
9	DTWD1_chr15:49631000-49631058	0.001
9	TMED3_chr15:79314540-79314655	0.000
9	PDE8A_chr15:85091043-85091181	0.000
9	SPG11_chr15:44598630-44598836	0.001
9	BNIP2_chr15:59668102-59668138	0.024
9	SEC11A_chr15:84714730-84714866	0.000
9	EMC8_chr16:85780378-85780473	0.001
9	ENSG00000283332_chr16:67544955-67545117	0.005
9	TSC2_chr16:2077597-2077726	0.011
9	UBN1_chr16:4877384-4877474	0.000
9	NFATC3_chr16:68121986-68123121	0.000
9	SLC50A1_chr1:155136827-155136951	0.002
9	FAM65A_chr16:67544955-67545117	0.002
9	ARHGAP17_chr16:24939363-24939597	0.002
9	MACF1_chr1:39480919-39481030	0.002
9	PFAS_chr17:8265287-8265468	0.005
9	ARL16_chr17:81683012-81683126	0.001
9	NF1_chr17:31252937-31253000	0.001
9	PCYT2_chr17:81907203-81907257	0.004
9	TRIM37_chr17:59001597-59001714	0.001
9	MPDU1_chr17:7586691-7586777	0.001
9	NRDC_chr1:51819799-51819873	0.000
9	PLOD1_chr1:11957841-11957943	0.001
9	FOXK2_chr17:82595781-82596191	0.001
9	TUFT1_chr1:151562090-151562165	0.001
9	CCDC57_chr17:82179026-82179189	0.000
9	MFSD2A_chr1:39966600-39966691	0.003
9	MFSD2A_chr1:39966810-39966932	0.003
9	MFSD2A_chr1:39967085-39967169	0.004
9	MXRA7_chr17:76683846-76683927	0.002
9	SPAG9_chr17:50975862-50975901	0.023
9	ACSF2_chr17:50461241-50461355	0.003
9	G6PC3_chr17:44074968-44075087	0.002
9	TXNL4A_chr18:79976717-79976787	0.001
9	INO80C_chr18:35480452-35480563	0.000
9	INO80C_chr18:35479299-35479411	0.000
9	TYMS_chr18:669071-669173	0.001
9	EVI5L_chr19:7857091-7857124	0.008
9	LBR_chr1:225410290-225410416	0.003
9	TEAD2_chr19:49357251-49357314	0.000
9	MKNK2_chr19:2046185-2046283	0.000
9	ADGRL1_chr19:14164620-14164705	0.001
9	DNM2_chr19:10796060-10796199	0.014
9	DNM2_chr19:10808568-10808580	0.018
9	BORCS8-MEF2B_chr19:19180685-19180761	0.001
9	MYO9B_chr19:17180926-17181040	0.004
9	EPN1_chr19:55677549-55677734	0.001
9	ENSG00000268362_chr19:24048936-24049014	0.001
9	GPI_chr19:34399206-34399335	0.001
9	LSR_chr19:35262545-35262692	0.001
9	CARM1_chr19:10921374-10921443	0.004
9	TRIP10_chr19:6746028-6746196	0.002
9	POP4_chr19:29608656-29608709	0.000
9	SPINT2_chr19:38283626-38283797	0.001
9	GYS1_chr19:48982719-48982837	0.000
9	RALY_chr20:34077027-34077245	0.002
9	LSM14B_chr20:62130218-62130296	0.002
9	DNMT3B_chr20:32805337-32805407	0.002
9	DNMT3B_chr20:32806208-32806327	0.001
9	CDS2_chr20:5185757-5185826	0.002
9	TCEA2_chr20:64068046-64068134	0.000
9	CDC45_chr22:19507765-19507864	0.002
9	ADARB1_chr21:45118563-45118619	0.000
9	AP1B1_chr22:29329711-29329720	0.029
9	USP18_chr22:18173149-18173281	0.003
9	LAS1L_chrX:65533609-65533735	0.001
9	ZFX_chrX:24151690-24151800	0.001
9	ARMCX5-GPRASP2_chrX:102601463-102601509	0.001
9	CD99L2_chrX:150828305-150829604	0.000
9	ACOT9_chrX:23734340-23734367	0.002
9	ATRX_chrX:77717130-77717243	0.001
9	CASK_chrX:41555599-41555635	0.001
9	ATP11C_chrX:139731650-139731755	0.002
9	ATG9A_chr2:219213007-219213065	0.001
9	ABCB6_chr2:219213007-219213065	0.000
9	INPP4A_chr2:98548954-98548969	0.008
9	MYO1B_chr2:191400748-191400835	0.003
9	MYO1B_chr2:191402631-191402718	0.010
9	ITGA6_chr2:172501771-172501901	0.004
9	IFT172_chr2:27445744-27445843	0.002
9	MLPH_chr2:237534563-237534647	0.003
9	SEPT10_chr2:109564365-109564534	0.002
9	DGKD_chr2:233468422-233468553	0.001
9	DTYMK_chr2:241680228-241680319	0.001
9	NPAS2_chr2:100937752-100937842	0.000
9	CCDC88A_chr2:55303068-55303152	0.001
9	KANSL3_chr2:96615491-96615544	0.002
9	RTKN_chr2:74439550-74439977	0.002
9	MBNL1_chr3:152446703-152446757	0.032
9	MBNL1_chr3:152455541-152455577	0.001
9	MAGI1_chr3:65448021-65448057	0.002
9	NBEAL2_chr3:46992474-46992555	0.003
9	TPRA1_chr3:127575184-127575265	0.002
9	FLNB_chr3:58141857-58141896	0.003
9	PLOD2_chr3:146077861-146077924	0.038
9	TBC1D23_chr3:100311832-100311877	0.005
9	CRBN_chr3:3152455-3152587	0.003
9	SLC12A8_chr3:125088309-125088370	0.000
9	CTDSPL_chr3:37957110-37957143	0.001
9	ENAH_chr1:225504990-225505053	0.007
9	RUBCN_chr3:197691073-197691148	0.003
9	GOLGB1_chr3:121719645-121719753	0.000
9	CLCN3_chr4:169717791-169717867	0.001
9	USO1_chr4:75795335-75795356	0.004
9	CCDC50_chr3:191375061-191375589	0.006
9	CGN_chr1:151535599-151535683	0.000
9	FAM13A_chr4:88737471-88737555	0.001
9	RAPGEF2_chr4:159351058-159351181	0.001
9	LIMCH1_chr4:41638931-41638967	0.002
9	LIMCH1_chr4:41670717-41670792	0.001
9	ADD1_chr4:2909338-2909431	0.002
9	SEC31A_chr4:82842184-82842481	0.018
9	GALNT7_chr4:173297794-173297977	0.006
9	GALNT7_chr4:173298114-173298297	0.006
9	WDFY3_chr4:84726860-84726911	0.001
9	FAT1_chr4:186590367-186590403	0.014
9	SMYD2_chr1:214305186-214305250	0.001
9	BRD9_chr5:868606-869119	0.000
9	SH3TC2_chr5:149012583-149012734	0.000
9	ANXA6_chr5:151110626-151110644	0.032
9	SLC22A5_chr5:132390775-132390904	0.000
9	BRD8_chr5:138164086-138164133	0.001
9	CAST_chr5:96726793-96726859	0.049
9	ENSG00000272869_chr5:112864620-112864732	0.001
9	RAPGEF6_chr5:131450022-131450046	0.004
9	MRPL2_chr6:43056080-43056196	0.000
9	MRPL2_chr6:43055896-43056007	0.000
9	EPB41_chr1:29097806-29097935	0.001
9	RNF146_chr6:127282286-127282395	0.004
9	CLSTN1_chr1:9737497-9737554	0.002
9	PRR3_chr6:30561327-30561508	0.001
9	KIF13A_chr6:17771113-17771218	0.010
9	CAP2_chr6:17507640-17507650	0.002
9	PPOX_chr1:161168431-161168576	0.001
9	PPOX_chr1:161168992-161169183	0.000
9	ARHGEF11_chr1:156938417-156938513	0.029
9	HERPUD2_chr7:35673200-35673278	0.002
9	HERPUD2_chr7:35670214-35670328	0.002
9	PDGFA_chr7:500430-500499	0.002
9	OSBPL3_chr7:24863199-24863292	0.003
9	CSF1_chr1:109923165-109923711	0.008
9	IFT22_chr7:101318955-101319032	0.001
9	SUN1_chr7:848417-848615	0.001
9	AKAP9_chr7:92042045-92042186	0.001
9	RNF216P1_chr7:4986566-4986631	0.000
9	COG5_chr7:107283570-107283732	0.000
9	COG5_chr7:107281299-107281399	0.000
9	RBPMS_chr8:30561943-30562149	0.001
9	TACC1_chr8:38823989-38824025	0.000
9	LRRC14_chr8:144518748-144518815	0.001
9	INTS9_chr8:28846746-28846809	0.000
9	TNFRSF10A_chr8:23200504-23200600	0.000
9	SCRIB_chr8:143807551-143807614	0.006
9	DNM1_chr9:128247923-128247935	0.008
9	TBC1D13_chr9:128790734-128790775	0.012
9	CARD19_chr9:93111878-93111938	0.002
9	MRPS15_chr1:36460691-36460776	0.003
9	COL5A1_chr9:134814796-134814904	0.000
9	FNBP1_chr9:129915965-129915980	0.029
9	PLAA_chr9:26917096-26917165	0.002
9	TCF7L2_chr10:113159919-113159992	0.003
9	TCF7L2_chr10:113160618-113160691	0.004
9	MYOF_chr10:93392916-93392955	0.015
9	FGFR2_chr10:121518681-121518829	0.005
9	NCOA4_chr10:46009410-46009551	0.000
9	SLK_chr10:104010815-104010908	0.027
9	OPTN_chr10:13108137-13108289	0.000
9	OPTN_chr10:13108961-13109015	0.001
9	KIAA1217_chr10:24542692-24542770	0.007
9	ZDHHC16_chr10:97453798-97453846	0.000
9	ARNT_chr1:150842423-150842468	0.002
9	RAB18_chr10:27531528-27531615	0.000
9	ATP5C1_chr10:7806973-7807010	0.011
9	SLC37A2_chr11:125086203-125086260	0.002
9	PICALM_chr11:85978069-85978093	0.002
9	PICALM_chr11:85976622-85976682	0.001
9	PPFIA1_chr11:70382087-70382158	0.001
9	NAV2_chr11:20051288-20051333	0.001
9	ARHGAP1_chr11:46682050-46682182	0.000
9	CTNND1_chr11:57789036-57789155	0.109
9	CTNND1_chr11:57791493-57791673	0.093
9	YAP1_chr11:102209516-102209564	0.001
9	MARK2_chr11:63890221-63890295	0.000
9	APLP2_chr11:130123611-130123779	0.002
9	SLC37A4_chr11:119028734-119028834	0.001
9	S100A4_chr1:153545469-153545518	0.002
10	CD44_chr11:35196745-35196874	0.002
10	CD44_chr11:35198120-35198246	0.006
10	CD44_chr11:35201670-35201787	0.002
10	CD44_chr11:35204511-35204640	0.005
10	CD44_chr11:35206111-35206243	0.004
10	CD44_chr11:35209964-35210054	0.018
10	ARL14EP_chr11:30330885-30331374	0.002
10	PRRG4_chr11:32840106-32840239	0.000
10	C11orf52_chr11:111925652-111925714	0.001
10	SAC3D1_chr11:65043024-65043164	0.000
10	CLIP1_chr12:122351110-122351143	0.000
10	CLIP1_chr12:122347374-122347479	0.003
10	GNS_chr12:64756666-64756762	0.000
10	ERBB3_chr12:56098499-56098575	0.000
10	HNRNPA1_chr12:54282799-54282874	0.000
10	RALGPS2_chr1:178892229-178892307	0.003
10	YBX3_chr12:10709907-10710114	0.002
10	FBRSL1_chr12:132527952-132527988	0.001
10	KRT7_chr12:52245411-52245632	0.000
10	CAB39L_chr13:49401132-49401270	0.000
10	TMEM120B_chr12:121743628-121743747	0.000
10	NHLRC3_chr13:39042104-39042305	0.001
10	POMT2_chr14:77302834-77302943	0.001
10	POMT2_chr14:77298688-77298771	0.001
10	INF2_chr14:104715283-104715340	0.005
10	VPS39_chr15:42192065-42192098	0.002
10	CYFIP1_chr15:22872824-22872972	0.001
10	MYO9A_chr15:71951776-71951896	0.001
10	MYO9A_chr15:71892964-71893177	0.001
10	PRC1_chr15:90969078-90969120	0.000
10	ZWILCH_chr15:66508840-66508892	0.002
10	DTWD1_chr15:49631000-49631058	0.001
10	TMED3_chr15:79314540-79314655	0.001
10	PDE8A_chr15:85091043-85091181	0.000
10	SPG11_chr15:44598630-44598836	0.001
10	BNIP2_chr15:59668102-59668138	0.024
10	SEC11A_chr15:84714730-84714866	0.000
10	EMC8_chr16:85780378-85780473	0.002
10	ENSG00000283332_chr16:67544955-67545117	0.003
10	TSC2_chr16:2077597-2077726	0.014
10	UBN1_chr16:4877384-4877474	0.000
10	NFATC3_chr16:68121986-68123121	0.000
10	SLC50A1_chr1:155136827-155136951	0.001
10	FAM65A_chr16:67544955-67545117	0.002
10	ARHGAP17_chr16:24939363-24939597	0.003
10	MACF1_chr1:39480919-39481030	0.002
10	PFAS_chr17:8265287-8265468	0.006
10	ARL16_chr17:81683012-81683126	0.001
10	NF1_chr17:31252937-31253000	0.001
10	PCYT2_chr17:81907203-81907257	0.005
10	TRIM37_chr17:59001597-59001714	0.000
10	MPDU1_chr17:7586691-7586777	0.001
10	NRDC_chr1:51819799-51819873	0.000
10	PLOD1_chr1:11957841-11957943	0.001
10	FOXK2_chr17:82595781-82596191	0.000
10	TUFT1_chr1:151562090-151562165	0.001
10	CCDC57_chr17:82179026-82179189	0.000
10	MFSD2A_chr1:39966600-39966691	0.003
10	MFSD2A_chr1:39966810-39966932	0.003
10	MFSD2A_chr1:39967085-39967169	0.004
10	MXRA7_chr17:76683846-76683927	0.002
10	SPAG9_chr17:50975862-50975901	0.019
10	ACSF2_chr17:50461241-50461355	0.004
10	G6PC3_chr17:44074968-44075087	0.002
10	TXNL4A_chr18:79976717-79976787	0.001
10	INO80C_chr18:35480452-35480563	0.000
10	INO80C_chr18:35479299-35479411	0.000
10	TYMS_chr18:669071-669173	0.001
10	EVI5L_chr19:7857091-7857124	0.008
10	LBR_chr1:225410290-225410416	0.002
10	TEAD2_chr19:49357251-49357314	0.001
10	MKNK2_chr19:2046185-2046283	0.000
10	ADGRL1_chr19:14164620-14164705	0.000
10	DNM2_chr19:10796060-10796199	0.018
10	DNM2_chr19:10808568-10808580	0.020
10	BORCS8-MEF2B_chr19:19180685-19180761	0.001
10	MYO9B_chr19:17180926-17181040	0.005
10	EPN1_chr19:55677549-55677734	0.001
10	ENSG00000268362_chr19:24048936-24049014	0.002
10	GPI_chr19:34399206-34399335	0.001
10	LSR_chr19:35262545-35262692	0.001
10	CARM1_chr19:10921374-10921443	0.008
10	TRIP10_chr19:6746028-6746196	0.002
10	POP4_chr19:29608656-29608709	0.000
10	SPINT2_chr19:38283626-38283797	0.001
10	GYS1_chr19:48982719-48982837	0.001
10	RALY_chr20:34077027-34077245	0.001
10	LSM14B_chr20:62130218-62130296	0.003
10	DNMT3B_chr20:32805337-32805407	0.002
10	DNMT3B_chr20:32806208-32806327	0.001
10	CDS2_chr20:5185757-5185826	0.001
10	TCEA2_chr20:64068046-64068134	0.001
10	CDC45_chr22:19507765-19507864	0.002
10	ADARB1_chr21:45118563-45118619	0.000
10	AP1B1_chr22:29329711-29329720	0.026
10	USP18_chr22:18173149-18173281	0.003
10	LAS1L_chrX:65533609-65533735	0.002
10	ZFX_chrX:24151690-24151800	0.001
10	ARMCX5-GPRASP2_chrX:102601463-102601509	0.001
10	CD99L2_chrX:150828305-150829604	0.001
10	ACOT9_chrX:23734340-23734367	0.002
10	ATRX_chrX:77717130-77717243	0.001
10	CASK_chrX:41555599-41555635	0.002
10	ATP11C_chrX:139731650-139731755	0.003
10	ATG9A_chr2:219213007-219213065	0.001
10	ABCB6_chr2:219213007-219213065	0.001
10	INPP4A_chr2:98548954-98548969	0.007
10	MYO1B_chr2:191400748-191400835	0.003
10	MYO1B_chr2:191402631-191402718	0.010
10	ITGA6_chr2:172501771-172501901	0.002
10	IFT172_chr2:27445744-27445843	0.001
10	MLPH_chr2:237534563-237534647	0.003
10	SEPT10_chr2:109564365-109564534	0.002
10	DGKD_chr2:233468422-233468553	0.002
10	DTYMK_chr2:241680228-241680319	0.001
10	NPAS2_chr2:100937752-100937842	0.000
10	CCDC88A_chr2:55303068-55303152	0.001
10	KANSL3_chr2:96615491-96615544	0.001
10	RTKN_chr2:74439550-74439977	0.002
10	MBNL1_chr3:152446703-152446757	0.037
10	MBNL1_chr3:152455541-152455577	0.001
10	MAGI1_chr3:65448021-65448057	0.002
10	NBEAL2_chr3:46992474-46992555	0.003
10	TPRA1_chr3:127575184-127575265	0.002
10	FLNB_chr3:58141857-58141896	0.003
10	PLOD2_chr3:146077861-146077924	0.039
10	TBC1D23_chr3:100311832-100311877	0.005
10	CRBN_chr3:3152455-3152587	0.003
10	SLC12A8_chr3:125088309-125088370	0.000
10	CTDSPL_chr3:37957110-37957143	0.001
10	ENAH_chr1:225504990-225505053	0.007
10	RUBCN_chr3:197691073-197691148	0.004
10	GOLGB1_chr3:121719645-121719753	0.001
10	CLCN3_chr4:169717791-169717867	0.001
10	USO1_chr4:75795335-75795356	0.006
10	CCDC50_chr3:191375061-191375589	0.005
10	CGN_chr1:151535599-151535683	0.000
10	FAM13A_chr4:88737471-88737555	0.001
10	RAPGEF2_chr4:159351058-159351181	0.001
10	LIMCH1_chr4:41638931-41638967	0.003
10	LIMCH1_chr4:41670717-41670792	0.002
10	ADD1_chr4:2909338-2909431	0.001
10	SEC31A_chr4:82842184-82842481	0.017
10	GALNT7_chr4:173297794-173297977	0.005
10	GALNT7_chr4:173298114-173298297	0.006
10	WDFY3_chr4:84726860-84726911	0.001
10	FAT1_chr4:186590367-186590403	0.016
10	SMYD2_chr1:214305186-214305250	0.001
10	BRD9_chr5:868606-869119	0.001
10	SH3TC2_chr5:149012583-149012734	0.000
10	ANXA6_chr5:151110626-151110644	0.025
10	SLC22A5_chr5:132390775-132390904	0.000
10	BRD8_chr5:138164086-138164133	0.001
10	CAST_chr5:96726793-96726859	0.050
10	ENSG00000272869_chr5:112864620-112864732	0.000
10	RAPGEF6_chr5:131450022-131450046	0.002
10	MRPL2_chr6:43056080-43056196	0.001
10	MRPL2_chr6:43055896-43056007	0.000
10	EPB41_chr1:29097806-29097935	0.000
10	RNF146_chr6:127282286-127282395	0.004
10	CLSTN1_chr1:9737497-9737554	0.002
10	PRR3_chr6:30561327-30561508	0.001
10	KIF13A_chr6:17771113-17771218	0.011
10	CAP2_chr6:17507640-17507650	0.001
10	PPOX_chr1:161168431-161168576	0.000
10	PPOX_chr1:161168992-161169183	0.000
10	ARHGEF11_chr1:156938417-156938513	0.028
10	HERPUD2_chr7:35673200-35673278	0.002
10	HERPUD2_chr7:35670214-35670328	0.001
10	PDGFA_chr7:500430-500499	0.003
10	OSBPL3_chr7:24863199-24863292	0.003
10	CSF1_chr1:109923165-109923711	0.009
10	IFT22_chr7:101318955-101319032	0.002
10	SUN1_chr7:848417-848615	0.001
10	AKAP9_chr7:92042045-92042186	0.001
