name	TCGA.A1.A0SK	TCGA.A1.A0SO	TCGA.A1.A0SP	TCGA.A2.A04P	TCGA.A2.A04Q	TCGA.A2.A04T	TCGA.A2.A04U	TCGA.A2.A0CM	TCGA.A2.A0D0	TCGA.A2.A0D2	TCGA.A2.A0ST	TCGA.A2.A0SX	TCGA.A2.A0T0	TCGA.A2.A0T2	TCGA.A2.A0YE	TCGA.A2.A0YJ	TCGA.A2.A0YM	TCGA.A2.A1G1	TCGA.A2.A25F	TCGA.A2.A3XS	TCGA.A2.A3XT	TCGA.A2.A3XU	TCGA.A2.A3XX	TCGA.A2.A3XY	TCGA.A2.A3Y0	TCGA.A2.A4RX	TCGA.A2.A4S1	TCGA.A7.A0CE	TCGA.A7.A0DA	TCGA.A7.A26F	TCGA.A7.A26G	TCGA.A7.A26I	TCGA.A7.A4SD	TCGA.A7.A4SE	TCGA.A7.A5ZV	TCGA.A7.A6VV	TCGA.A7.A6VW	TCGA.A7.A6VY	TCGA.A8.A07C	TCGA.A8.A07O	TCGA.A8.A07R	TCGA.A8.A07U	TCGA.A8.A08R	TCGA.AC.A2BK	TCGA.AC.A2QH	TCGA.AC.A2QJ	TCGA.AC.A62X	TCGA.AC.A6IW	TCGA.AC.A7VC	TCGA.AC.A8OQ	TCGA.AN.A04D	TCGA.AN.A0AL	TCGA.AN.A0AR	TCGA.AN.A0AT	TCGA.AN.A0FJ	TCGA.AN.A0FL	TCGA.AN.A0FX	TCGA.AN.A0G0	TCGA.AN.A0XU	TCGA.AO.A0J4	TCGA.AO.A0J6	TCGA.AO.A0JL	TCGA.AO.A124	TCGA.AO.A128	TCGA.AO.A129	TCGA.AO.A12F	TCGA.AO.A1KR	TCGA.AQ.A04J	TCGA.AQ.A54N	TCGA.AR.A0TP	TCGA.AR.A0TS	TCGA.AR.A0TU	TCGA.AR.A0U0	TCGA.AR.A0U4	TCGA.AR.A1AH	TCGA.AR.A1AI	TCGA.AR.A1AJ	TCGA.AR.A1AQ	TCGA.AR.A1AR	TCGA.AR.A1AY	TCGA.AR.A24Q	TCGA.AR.A251	TCGA.AR.A256	TCGA.AR.A2LR	TCGA.AR.A5QQ	TCGA.B6.A0I1	TCGA.B6.A0I2	TCGA.B6.A0I6	TCGA.B6.A0IJ	TCGA.B6.A0IQ	TCGA.B6.A0RE	TCGA.B6.A0RT	TCGA.B6.A0RU	TCGA.B6.A0WX	TCGA.B6.A0X1	TCGA.B6.A1KF	TCGA.B6.A3ZX	TCGA.B6.A400	TCGA.B6.A402	TCGA.B6.A409	TCGA.BH.A0AV	TCGA.BH.A0B3	TCGA.BH.A0B9	TCGA.BH.A0BG	TCGA.BH.A0BL	TCGA.BH.A0BW	TCGA.BH.A0DL	TCGA.BH.A0E0	TCGA.BH.A0E6	TCGA.BH.A0RX	TCGA.BH.A0WA	TCGA.BH.A18G	TCGA.BH.A18Q	TCGA.BH.A18T	TCGA.BH.A18V	TCGA.BH.A1F0	TCGA.BH.A1F6	TCGA.BH.A1FC	TCGA.BH.A5IZ	TCGA.C8.A12K	TCGA.C8.A12V	TCGA.C8.A131	TCGA.C8.A134	TCGA.C8.A1HJ	TCGA.C8.A27B	TCGA.D8.A142	TCGA.D8.A143	TCGA.D8.A147	TCGA.D8.A1JK	TCGA.D8.A1JL	TCGA.D8.A1JM	TCGA.D8.A1XK	TCGA.D8.A1XQ	TCGA.D8.A27F	TCGA.D8.A27H	TCGA.D8.A27M	TCGA.E2.A14N	TCGA.E2.A14R	TCGA.E2.A14X	TCGA.E2.A14Y	TCGA.E2.A150	TCGA.E2.A158	TCGA.E2.A159	TCGA.E2.A1AZ	TCGA.E2.A1B6	TCGA.E2.A1II	TCGA.E2.A1LG	TCGA.E2.A1LH	TCGA.E2.A1LI	TCGA.E2.A1LK	TCGA.E2.A1LL	TCGA.E2.A1LS	TCGA.E2.A573	TCGA.E2.A574	TCGA.E9.A1N8	TCGA.E9.A1N9	TCGA.E9.A1NC	TCGA.E9.A1ND	TCGA.E9.A22G	TCGA.E9.A243	TCGA.E9.A244	TCGA.E9.A3QA	TCGA.E9.A5FL	TCGA.EW.A1OW	TCGA.EW.A1P4	TCGA.EW.A1P8	TCGA.EW.A1PB	TCGA.EW.A1PH	TCGA.EW.A3U0	TCGA.EW.A6SB	TCGA.GI.A2C9	TCGA.GM.A2DF	TCGA.GM.A3XL	TCGA.HN.A2NL	TCGA.LL.A5YP	TCGA.LL.A6FR	TCGA.LL.A73Y	TCGA.LL.A8F5	TCGA.OL.A5D7	TCGA.OL.A5RW	TCGA.OL.A5S0	TCGA.OL.A66I	TCGA.OL.A6VO	TCGA.PL.A8LV	TCGA.PL.A8LZ	TCGA.S3.AA0Z	TCGA.S3.AA10	TCGA.S3.AA15
ENSG00000008323|PLEKHG6|protein_coding	33.9178	10.3462	92.9629	11.2887	0.7287819999999999	19.0675	7.480639999999999	7.94948	8.881210000000001	12.3668	7.7046399999999995	13.2076	3.26395	9.443010000000001	52.3292	27.1254	66.7867	21.7282	10.1871	17.4679	13.0788	18.3316	7.6750300000000005	19.6934	41.413999999999994	2.59865	0.44212399999999996	16.5958	15.8261	2.19473	1.97235	6.26695	21.8371	32.6537	11.3042	1.92355	34.6581	19.6741	9.76225	13.5036	15.7733	23.8844	9.9903	7.3609800000000005	0.356427	1.22622	16.3048	13.1616	0.18443299999999999	4.91545	13.4481	14.9604	51.7217	10.4756	8.87244	7.577489999999999	12.8671	9.9689	17.8115	12.4646	29.3626	4.91887	17.6707	0.507731	30.5763	4.5538099999999995	3.50034	11.2	12.9776	11.7143	14.5588	17.679000000000002	0.237577	16.6584	41.9894	12.9909	14.7815	18.0243	5.61803	19.5697	7.93429	13.2909	13.5107	5.35752	2.0891599999999997	15.8328	15.7949	15.8838	21.3306	4.92949	44.1496	4.64185	4.2689699999999995	14.503	13.9954	9.85015	9.06218	24.2109	11.8663	9.82264	15.5582	14.8427	41.1837	14.8081	33.0597	20.7594	72.2869	41.9589	7.442080000000001	3.99296	9.16718	7.97232	10.8644	66.324	20.2609	5.9229	6.53409	12.959000000000001	69.3211	9.00658	4.388719999999999	8.86945	9.259030000000001	2.77483	8.58822	14.4905	7.071680000000001	36.0806	0.8367540000000001	36.2361	45.1891	7.34952	5.83545	6.21165	19.0006	23.3938	12.3687	9.33165	3.09214	13.2097	27.8652	14.1617	10.7028	50.7926	9.54893	10.5601	12.5339	5.25229	7.72502	7.9725600000000005	2.33145	2.2582299999999997	15.0016	36.8649	16.1622	6.59883	23.1464	24.0749	30.985	5.84047	8.359760000000001	30.6156	5.49081	8.863439999999999	8.15477	41.6437	37.531	21.9345	6.67393	17.6158	26.287	7.908119999999999	15.0194	6.1498099999999996	11.1795	9.39028	8.56138	2.87947	50.7678	20.3959	17.5786	33.1096	5.78329	17.7714	3.50735	21.4095	23.1049	4.09096
ENSG00000010270|STARD3NL|protein_coding	15.168	40.095	20.6967	6.86788	14.0402	8.5486	12.186	18.7755	8.63759	15.3056	11.4069	13.8814	10.9377	10.1817	25.4177	26.4568	19.5683	18.1989	23.1184	19.702	14.47	22.0857	15.7314	15.3366	11.7768	13.4498	37.0197	17.8407	12.7591	10.0734	21.3729	5.98033	12.2832	15.6363	20.7358	9.58835	24.0569	14.5746	20.6397	18.1777	13.3752	8.83408	10.3797	19.1353	10.3485	15.3507	8.63648	17.9089	41.0198	8.92885	16.3767	18.2373	15.7666	21.3847	21.4796	2.07612	17.7519	17.0375	14.2743	13.9029	26.5142	8.487860000000001	26.988000000000003	26.9997	9.3471	15.9211	6.29831	15.9481	10.0649	10.0901	19.6911	17.2776	17.7642	23.195999999999998	24.7071	10.0799	23.2685	11.2909	34.5923	17.5574	17.7663	43.8923	19.1669	18.3117	26.7681	15.4359	13.1664	14.35	8.2014	15.6186	28.0504	17.6936	14.7125	12.1676	21.2113	26.3225	11.1203	14.544	7.5668	7.63477	25.7172	13.6688	24.3906	11.2454	18.4774	37.1169	9.31442	10.7195	9.50005	17.4473	16.7415	11.3487	17.0037	25.0243	23.3009	19.2867	21.354	7.9971	23.7644	16.8134	21.7106	19.897000000000002	12.3244	16.0998	23.0306	14.2225	21.0515	18.1897	21.1802	33.1534	11.6876	22.0333	11.7909	10.5561	23.1139	14.3013	29.8642	11.9866	9.54837	9.99005	13.6214	20.3441	23.2519	23.8093	13.1878	18.2837	8.21205	5.09028	3.1369599999999997	9.4727	18.5042	8.45383	18.0111	19.4001	19.3444	25.5006	11.7959	23.5214	8.810080000000001	16.7847	16.9426	12.7466	7.173369999999999	14.2464	27.8498	24.0439	22.676	28.4186	16.292	5.36224	14.1385	8.23829	11.1246	17.0652	22.6658	8.43414	14.367	9.848130000000001	11.0717	21.9696	22.6156	21.0462	35.6126	7.04892	11.9776	27.9367	13.0498	7.92673
ENSG00000011028|MRC2|protein_coding	21.6185	26.4648	41.4371	8.712710000000001	26.6281	13.9931	29.7955	52.6371	28.56	46.3629	15.3414	64.1685	50.0097	20.3433	196.352	66.9275	117.71600000000001	34.2876	50.3071	66.2018	30.1867	10.8186	43.6616	122.81	28.0629	150.697	1773.34	45.5505	97.6855	19.6408	66.9642	33.9904	58.0292	142.137	553.625	140.571	35.8299	92.7343	24.8615	39.9477	51.4674	23.2551	97.3743	91.4365	29.0249	624.712	19.2258	31.2821	194.88	46.9773	13.3277	58.4951	14.7048	35.7269	37.6437	10.2439	137.004	44.4134	94.7058	262.927	51.108000000000004	12.5836	15.5877	24.2625	27.1153	52.379	13.5377	36.3339	28.2314	39.5188	64.5304	4.8670800000000005	14.3956	28.0967	20.4796	10.0347	34.6914	15.5435	28.2164	55.3287	86.3772	38.1	20.5722	115.602	50.1121	17.3184	7.4360100000000005	90.2052	19.6531	43.008	87.5514	41.7794	44.1017	89.4085	7.76427	11.5891	63.852	224.524	51.3783	29.5848	111.06700000000001	40.8374	32.3399	30.4986	148.686	70.8477	16.7105	6.37012	31.1064	34.537	158.78799999999998	45.7125	86.7733	14.8935	46.8411	30.7857	38.0863	11.7971	41.7529	19.9473	24.8886	61.6438	33.4409	9.9234	16.8016	81.91	16.2098	66.8498	39.8696	45.2464	3.59692	193.919	36.1001	72.4989	234.34400000000002	72.6152	3.65266	71.2113	18.5567	58.7989	32.9828	67.1626	27.8567	62.8575	36.1496	12.2542	24.7324	17.9483	11.4172	124.553	22.281	1.1128200000000001	71.7862	45.1385	55.2564	39.9551	80.6588	37.1242	16.6911	29.124000000000002	59.4664	37.1985	91.9622	179.231	49.6244	47.6401	17.3989	60.4468	56.8803	9.06228	104.613	49.1355	25.4238	16.5631	135.684	147.58700000000002	287.009	45.943999999999996	24.0562	75.9793	63.7817	71.5471	107.26100000000001	29.2426	52.7427	33.9159	83.4061	65.0856
ENSG00000011347|SYT7|protein_coding	64.2921	21.8376	41.3783	32.1559	27.1091	42.6398	38.5215	16.0104	30.611	111.632	15.3775	21.5529	92.97200000000001	27.1065	100.596	63.232	31.6586	22.2086	7.046989999999999	59.2471	60.6321	13.3218	34.8002	69.3327	10.8157	45.2339	2.35587	5.59567	97.275	17.4404	28.9538	20.5025	22.7794	30.0981	11.2129	46.6686	68.9818	13.6839	29.6737	59.0752	68.6382	35.4299	65.0824	17.5366	2.29317	7.1996899999999995	23.7011	45.7938	2.54129	19.5426	90.7441	31.7499	34.4761	28.9479	8.01962	47.2032	50.0712	22.5376	16.027	31.2599	30.2369	17.1674	52.8593	24.8636	25.5416	31.3557	9.901710000000001	34.8096	58.5303	45.1844	59.6206	18.3743	8.78383	39.9862	45.833	81.2293	38.2972	17.6151	9.42873	125.275	18.4311	49.0064	237.101	20.9901	7.895860000000001	77.3671	7.9307	53.2696	19.4569	29.8679	65.9585	27.9837	40.6031	28.0399	17.9626	18.6804	67.8649	41.2917	28.8319	54.5671	13.0761	35.3848	13.2494	14.4887	33.5403	23.6739	5.21978	27.189	16.3358	25.1733	39.3838	11.9846	28.3665	72.4846	46.0667	41.8565	39.1135	32.8219	29.9632	48.1973	22.8239	22.0791	36.2214	9.88614	39.7573	40.8148	27.043000000000003	30.1951	24.0397	23.2862	29.0453	5.62672	118.35	74.0195	32.2614	6.47549	38.0452	7.391560000000001	52.4441	7.59433	51.6543	5.0097	62.6492	28.0565	6.43337	12.3261	31.2804	22.7405	42.5905	25.9794	18.2894	4.58076	19.8332	42.2139	31.7881	186.791	15.072000000000001	15.7265	25.3104	11.5932	37.2762	60.3652	11.1579	35.4503	1.63184	55.007	25.7789	38.7794	22.0463	17.52	50.5484	23.8255	24.0862	1.9472	17.9472	10.9992	10.1558	6.22053	29.3427	25.5501	18.6604	26.6787	52.9137	11.1378	44.0249	2.25798	20.885	4.046209999999999
ENSG00000012779|ALOX5|protein_coding	34.0264	2.3298400000000004	26.7762	3.71074	17.6025	8.44508	2.7532400000000004	15.7851	6.554130000000001	12.8523	36.9107	20.3635	9.51697	4.99249	3.56934	7.19159	37.7041	26.0932	50.1798	10.7192	26.4773	5.17802	14.812999999999999	19.826	9.1982	17.9534	23.7794	3.5589699999999995	6.25813	15.0361	16.6793	19.3503	18.8321	15.1156	7.937010000000001	31.0748	39.2563	21.8963	8.308110000000001	11.5331	6.74419	54.4088	13.8047	9.50869	0.993735	7.46212	43.8355	26.6153	4.05675	14.3001	1.1157700000000002	7.6414	65.9277	8.98396	4.99669	1.2758399999999999	6.5945	7.782939999999999	8.22488	11.2994	14.7539	0.996192	4.86371	31.0258	26.6103	5.38626	2.54183	13.1596	3.04093	2.66455	25.3891	12.4505	11.583	54.7842	2.88447	26.1143	45.0296	14.1245	24.2121	8.86243	9.04856	10.7121	14.205	11.5709	20.8726	1.60935	7.44335	9.26272	18.6273	7.7298800000000005	6.27913	17.9898	7.00213	8.415239999999999	16.5522	10.0267	22.0329	45.0013	5.2417	4.84256	15.1697	13.3801	16.8216	13.9019	22.2335	21.2632	26.1374	3.13204	4.66771	12.0755	10.041	46.5638	12.5679	6.37399	17.2282	21.6084	13.305	9.75208	20.5702	35.7052	48.1194	7.84512	16.6838	2.0411799999999998	42.9652	15.6914	7.22244	20.089000000000002	20.8606	47.9288	6.64877	18.1866	24.9766	11.6178	10.4058	38.2123	3.4302900000000003	8.47696	6.17443	2.01106	12.982000000000001	2.4171099999999996	21.9827	14.1603	18.617	21.375	11.0048	11.5309	18.5852	6.99016	5.32546	0.702896	15.9074	0.5467930000000001	5.04667	8.39235	13.5813	32.321999999999996	4.27934	39.349000000000004	3.4499699999999995	27.2432	6.68835	8.5836	17.2287	56.4967	38.6321	4.28601	38.7356	5.965	16.4837	8.691239999999999	14.4194	4.73084	21.8088	3.23707	16.596	4.9457	15.2854	9.26379	15.7912	27.4599	9.37169	8.60704	14.3979	16.0367	18.2401	13.9445
ENSG00000015479|MATR3|protein_coding	141.279	113.171	71.5719	24.8231	45.6834	68.7681	49.2951	75.9169	56.464	68.5022	54.4463	86.8205	84.4323	32.0575	101.485	53.205	98.1694	94.0022	95.1029	35.8245	39.209	56.905	48.4198	60.7701	51.1555	99.4213	51.2524	91.1906	48.4413	18.2773	84.69	22.3858	54.1496	70.6776	44.6848	71.6583	34.8854	42.8161	125.206	59.5241	83.9487	45.7279	60.6785	98.7594	56.7828	16.6446	58.5281	35.048	57.5912	44.0088	81.7142	44.126999999999995	45.1025	69.2306	77.6649	24.5071	101.477	85.5375	80.07300000000001	66.8174	71.7906	19.846	101.78299999999999	86.6265	38.1036	50.1399	19.7614	65.2312	28.6272	65.6457	88.6259	62.1789	70.9637	93.5679	85.3238	82.2938	83.8442	42.6153	117.76299999999999	92.7859	74.9373	89.44200000000001	131.998	145.059	48.0567	65.2183	37.6838	75.5198	47.3422	78.4636	61.6025	70.2317	114.56700000000001	57.4251	87.9224	74.878	63.1618	66.0307	42.3979	35.055	84.3736	45.8433	92.7568	75.5549	94.6336	107.874	61.6568	38.1668	24.4837	39.8577	102.78399999999999	36.3732	118.46700000000001	92.1246	82.8683	63.8117	58.0314	59.1157	57.4955	73.2222	56.5481	34.7731	70.8181	53.3579	95.7863	53.5699	93.7127	173.25	45.2228	106.259	95.2543	123.26100000000001	91.0215	81.2823	70.5498	67.4618	60.6352	43.7708	64.6976	67.8652	62.5409	65.42399999999999	79.8859	119.647	54.0777	83.2182	118.20200000000001	20.4414	67.2538	35.4081	77.0039	18.183	63.4978	42.2546	89.2875	127.759	29.4519	54.3349	67.5895	79.6994	71.4291	41.2247	17.5431	81.4957	66.7475	73.0185	43.9889	69.1537	62.6436	23.2122	66.7332	19.5861	52.9822	65.1959	52.8236	28.7562	79.0163	28.0002	46.4807	42.5555	46.2392	60.2876	90.9233	29.0559	69.5251	83.5334	58.345	23.4984
ENSG00000016402|IL20RA|protein_coding	0.138524	0.112891	3.7940300000000002	0.11059100000000001	5.68783	0.399376	5.66955	1.06815	1.01676	1.10074	7.633489999999999	2.24376	1.47559	1.69068	0.8535790000000001	0.111981	0.341165	2.4066	0.77862	0.48554899999999995	0.827031	1.7147	0.820739	3.16329	3.4055800000000005	1.8352400000000002	0.050334500000000004	1.77276	0.9200959999999999	2.41636	3.7188800000000004	1.52496	1.7433299999999998	4.5309800000000005	0.190549	0.26742	5.01581	2.6086	8.22766	0.8685139999999999	0.528187	3.22151	0.382148	3.70369	0.0615834	0.7301989999999999	16.4562	3.6316	0.49491	1.80646	9.303980000000001	2.55976	9.17107	2.68195	0.359457	0.219627	4.01278	5.63679	5.10605	0.781809	8.30986	0.545942	9.18455	0.32852600000000004	2.01589	4.3707400000000005	3.93865	3.5584	0.830996	0.0673252	0.163057	4.452459999999999	3.5718300000000003	1.0258200000000002	11.6989	3.36239	3.63285	0.282868	0.404451	1.96065	1.43289	4.33141	1.1245399999999999	5.02625	1.43919	7.1424	5.28068	1.27859	1.07107	0.594482	1.6767400000000001	1.5973600000000001	7.281110000000001	3.5462800000000003	16.3679	0.292616	5.1559	0.598835	0.111669	1.9715900000000002	1.43455	2.21765	0.964981	1.5991799999999998	8.37307	1.6371	6.83865	18.6759	2.47784	2.37616	0.6087	1.42878	5.52749	1.33905	3.2075400000000003	2.0106900000000003	1.11232	0.673979	0.7573409999999999	0.7535189999999999	1.3139	12.8208	9.72425	0.492829	3.4594699999999996	1.26935	2.2707900000000003	2.48513	6.67748	3.4010000000000002	8.68223	0.47245200000000004	0.692068	3.25457	2.01634	2.2267	1.6286200000000002	2.3578	2.6135200000000003	2.68465	6.983910000000001	1.58696	8.122160000000001	2.8111900000000003	1.3730000000000002	1.40194	4.57649	0.42442399999999997	0.340321	0.0	7.087910000000001	5.05037	0.652582	1.02273	10.573	22.0388	2.16491	4.80255	16.4246	9.24438	0.602843	4.0824300000000004	2.69495	5.01434	0.510739	3.9760199999999997	11.4073	4.29138	0.39224499999999995	1.72324	1.24369	0.130443	7.1078	5.68767	1.1421	7.0583	1.6753900000000002	1.46805	1.02798	0.299683	0.568688	1.55914	0.811958	0.369662	3.7126	0.195853	0.28635	1.09238
ENSG00000026025|VIM|protein_coding	146.477	856.22	525.677	299.311	548.992	199.73	852.0269999999999	593.419	1211.04	822.0939999999999	875.7539999999999	715.312	1042.83	575.261	307.57099999999997	1026.18	1349.35	1069.5	1040.89	361.65	457.50800000000004	558.9	439.598	1314.32	227.769	1769.37	1973.38	394.691	1065.88	86.0242	898.9889999999999	170.095	293.427	910.3969999999999	1039.44	2199.31	372.413	625.068	503.255	322.982	282.293	262.74	1095.15	1588.78	249.958	1571.86	305.404	356.624	3782.66	581.363	143.935	606.297	825.4	453.60699999999997	1546.68	181.06	839.845	1161.37	846.78	952.57	607.321	317.151	585.471	436.273	1054.79	796.072	102.706	524.849	278.284	1019.25	993.63	1056.14	249.861	1000.53	296.185	565.489	661.078	396.769	744.1439999999999	1697.89	981.293	636.51	665.6189999999999	1202.68	905.4580000000001	72.4738	251.84599999999998	2042.92	520.033	820.0360000000001	1272.8	455.80400000000003	754.173	1205.94	166.18099999999998	605.4540000000001	529.12	1116.84	527.769	509.879	1775.9	959.8380000000001	304.035	1687.24	1055.46	577.821	254.91400000000002	130.236	613.23	654.003	1311.05	2070.82	318.01	275.257	440.26300000000003	834.706	838.8610000000001	292.346	829.669	489.47	454.592	454.975	387.366	358.971	574.002	1517.03	409.37699999999995	618.868	525.09	775.049	93.01700000000001	967.445	1484.87	1193.27	678.98	850.253	569.377	375.705	211.602	175.889	1186.46	122.699	488.666	495.126	506.37199999999996	410.61800000000005	80.118	816.078	873.0169999999999	1658.05	2311.96	114.17299999999999	1019.04	1863.82	1086.19	342.833	696.5989999999999	385.585	816.503	410.091	1823.81	498.98	412.36699999999996	1417.51	563.2719999999999	466.494	266.813	539.7	976.2869999999999	299.67400000000004	1177.43	494.403	206.899	820.997	1255.14	886.432	890.528	1332.1	269.168	225.178	1848.52	1056.64	627.379	476.665	711.462	809.148	548.7	533.494
ENSG00000027075|PRKCH|protein_coding	6.8092	7.19835	7.17754	5.34514	16.2167	12.9649	2.33377	15.2908	8.138689999999999	13.5187	23.2373	19.5832	10.2844	7.8559	10.5498	7.760330000000001	12.817	12.4747	43.6839	14.7986	6.558110000000001	2.52176	8.30291	15.4162	11.5102	24.6413	6.40597	8.22713	8.57746	7.76965	19.38	6.24329	8.91226	8.78618	2.61428	19.0966	4.96886	7.11291	10.2892	6.21254	8.52478	13.0175	12.8259	15.9997	0.982449	2.9055299999999997	4.46683	9.04839	10.13	8.475810000000001	5.08211	20.7009	4.99691	5.13283	26.8832	13.5385	10.0864	18.7461	18.5454	17.093	14.1328	3.45494	15.2895	45.0905	9.73701	10.5724	3.34113	21.7136	1.3086	5.777769999999999	28.6012	12.8239	13.3551	24.1932	8.784939999999999	17.1463	25.3127	10.6277	19.8771	5.6253400000000005	13.2501	20.0152	11.5344	7.625780000000001	12.4264	2.90884	7.63842	16.4228	7.02458	6.49403	12.5904	44.3759	13.4706	12.6577	10.5984	11.5537	30.0454	7.414439999999999	4.7852	7.787910000000001	13.1066	8.2271	10.4415	17.0145	17.5824	19.6383	13.7396	15.6964	4.55436	13.4372	12.6378	7.178839999999999	26.0412	13.5926	12.9629	31.4059	12.8101	7.99187	9.20352	17.1761	32.1734	12.817	8.558910000000001	10.6575	20.1766	16.0281	15.5075	13.8128	30.5465	40.8603	5.64665	10.6551	10.0367	8.71075	12.8006	18.2609	11.8339	5.7421	16.7082	12.9338	18.2676	6.22193	22.822	24.0975	19.2916	22.9701	4.58667	5.71401	10.1581	4.27958	22.7806	4.63218	10.5602	3.67105	2.56873	18.952	9.2637	21.182	5.34917	24.7082	10.8932	13.8049	7.173019999999999	9.86087	12.2917	12.9133	15.6958	15.1826	17.8698	6.6551100000000005	10.386	4.59955	5.96835	5.77874	13.5886	2.4807099999999997	16.3192	2.98658	7.640280000000001	6.94186	10.156	20.993000000000002	7.457000000000001	8.18098	23.8597	10.3441	11.1125	9.070910000000001
ENSG00000035115|SH3YL1|protein_coding	36.8477	72.8647	22.2664	40.1484	17.7704	48.7732	11.7071	25.7671	21.4282	19.6006	18.7853	73.9309	87.2776	30.5643	47.9425	52.1293	25.655	22.7426	13.4102	61.0156	50.4072	27.3884	23.6982	37.5472	33.9428	18.0094	9.60089	40.9282	77.8874	6.61713	11.6242	11.2239	17.5514	56.2024	27.6812	33.8273	37.7629	7.790019999999999	26.0475	19.3704	20.1495	19.1548	34.567	97.4058	8.8732	3.4264099999999997	35.7001	45.0273	9.202630000000001	17.2169	44.9487	31.905	22.5569	16.9459	50.0866	28.6533	48.8639	37.8258	0.810756	20.5938	115.49700000000001	24.9122	101.3	8.495439999999999	27.7713	23.0682	26.9838	23.6546	70.8073	114.051	49.5452	60.9807	48.4886	17.7181	34.2544	23.9842	21.8058	10.7589	61.563	17.1031	36.7277	25.7355	31.8552	53.0763	8.31272	35.6339	39.7274	39.0437	11.3009	17.5968	66.1956	13.8772	48.9995	38.6293	39.0014	13.7684	33.3072	21.8545	117.029	29.2347	19.8493	12.2601	55.7715	58.6712	13.0771	33.1383	28.7885	72.0978	28.5995	49.2885	26.7564	55.1345	27.8909	60.8647	33.861999999999995	37.5391	67.1679	40.5413	37.1439	33.6002	12.8979	15.7863	17.4972	5.7246	42.0141	7.36021	20.2047	54.8389	21.5341	30.7271	115.196	35.9922	36.0482	23.0727	33.6647	40.9907	19.262999999999998	33.2624	23.1115	59.9902	19.3358	71.8263	93.8731	29.0804	41.7147	46.0719	58.7822	16.2136	43.3283	14.9896	29.4084	33.5305	19.4981	71.8044	42.945	23.3703	14.4385	7.38352	78.9549	9.65007	33.4991	24.9236	29.7145	23.5491	19.5452	39.6729	68.2447	50.871	14.3461	17.4987	72.7056	18.9304	22.4441	143.725	32.3327	25.3267	87.0294	5.84629	22.6493	42.2044	32.2434	43.2269	75.5869	66.7832	38.8589	31.7301	18.8129	9.35174
ENSG00000039068|CDH1|protein_coding	72.3432	100.695	257.589	20.8929	144.07299999999998	399.45599999999996	42.7256	198.585	65.6346	163.708	116.152	119.544	145.709	117.02	132.625	315.2	204.835	475.083	58.3978	118.09299999999999	49.4579	76.73899999999999	371.909	153.898	183.954	174.97	0.156585	225.08700000000002	176.894	72.5663	85.8203	58.9815	237.812	95.3937	98.4257	83.9115	44.5039	81.7555	77.6032	131.609	127.205	250.03099999999998	199.952	39.3395	0.23947399999999996	4.4690199999999995	101.647	51.101000000000006	1.5225899999999999	139.635	109.97	225.03099999999998	76.7976	147.94	372.369	164.535	133.872	244.731	107.236	241.03099999999998	220.657	86.5835	190.584	174.958	92.1252	111.89200000000001	44.8482	150.779	60.3167	218.59400000000002	586.552	106.93299999999999	76.5793	754.2919999999999	99.5662	279.03700000000003	178.77599999999998	43.9727	115.51700000000001	249.555	135.026	104.353	293.19599999999997	66.7557	68.3431	153.343	64.3561	117.494	66.96300000000001	71.1322	193.41099999999997	122.074	233.643	145.299	179.389	409.116	56.1102	114.315	111.48100000000001	145.32299999999998	131.511	99.6016	72.095	186.40200000000002	257.101	797.36	180.071	152.969	63.9024	157.761	206.676	89.4998	270.188	214.726	506.686	75.6838	152.675	63.983000000000004	178.69400000000002	217.28799999999998	94.9285	193.52599999999998	429.35400000000004	150.548	202.83700000000002	149.474	339.284	236.334	269.79	197.38299999999998	232.416	70.3749	186.727	192.25900000000001	328.11	151.631	87.2658	182.3	170.00400000000002	90.0608	210.06900000000002	165.173	127.007	144.55100000000002	36.5667	116.67	17.9466	88.0375	147.52100000000002	204.49900000000002	230.327	62.3698	64.5638	95.4179	192.97799999999998	471.212	65.7898	116.21700000000001	88.1351	52.3178	298.988	170.695	123.47200000000001	231.176	127.83	146.291	96.1968	205.708	69.4618	66.3598	201.903	79.044	109.10799999999999	40.0211	124.58200000000001	78.4553	66.6575	73.5002	81.7185	23.8938	70.1457	111.316	196.84900000000002	58.6296	75.2053	44.4034	92.3486	25.7856
